L5-53_90414.png,4,0.112723112,5,6
L4-139_0502.png,1,0.030403852,4,3
L4-83_7200.png,1,0.028999805,4,3
L6-199_976594.png,4,0.0274508,6,6
L2-152_34.png,0,0.027373075,2,2
L5-156_20458.png,4,0.028912067,5,6
L2-56_18.png,0,0.030542612,2,2
L5-20_41934.png,4,0.02777791,5,6
L3-66_693.png,0,0.029577255,3,2
L3-129_492.png,0,0.029284239,3,2
L2-10_16.png,0,0.030068874,2,2
L3-88_153.png,0,0.031204224,3,2
L5-101_02961.png,4,0.030695438,5,6
L3-3_466.png,0,0.031550407,3,2
L2-168_34.png,0,0.030238867,2,2
L2-55_18.png,0,0.0316329,2,2
L4-89_3342.png,4,0.029364347,4,6
L6-21_973372.png,4,0.031263113,6,6
L6-89_568414.png,4,0.030235529,6,6
L2-91_68.png,0,0.031206608,2,2
L6-124_949829.png,4,0.030512094,6,6
L5-32_68069.png,4,0.030486107,5,6
L4-179_1292.png,2,0.03029418,4,4
L3-158_309.png,0,0.030060768,3,2
L6-163_761753.png,4,0.029358625,6,6
L4-170_6233.png,0,0.031267405,4,2
L4-193_9267.png,4,0.030846119,4,6
L2-120_93.png,0,0.029363155,2,2
L3-10_918.png,0,0.032236814,3,2
L6-51_049868.png,4,0.033526659,6,6
L3-132_786.png,1,0.02848506,3,3
L3-70_693.png,0,0.032055378,3,2
L4-128_8930.png,4,0.029119968,4,6
L6-73_036189.png,4,0.028857708,6,6
L4-184_2251.png,4,0.028853655,4,6
L6-171_146333.png,4,0.03005743,6,6
L4-26_9470.png,1,0.027875185,4,3
L4-98_1269.png,4,0.028674841,4,6
L6-139_247472.png,4,0.029678583,6,6
L5-33_41450.png,4,0.029845953,5,6
L5-35_85625.png,1,0.031589031,5,3
L5-105_44216.png,4,0.031516314,5,6
L4-8_6427.png,4,0.029491425,4,6
L5-99_03315.png,4,0.029776573,5,6
L2-141_21.png,0,0.031251669,2,2
L6-36_366731.png,4,0.029649019,6,6
L5-64_06083.png,1,0.034735203,5,3
L5-112_80449.png,4,0.028584242,5,6
L3-125_450.png,0,0.028159142,3,2
L5-186_89144.png,4,0.027912617,5,6
L4-190_1020.png,0,0.028410673,4,2
L6-63_629630.png,0,0.029384613,6,2
L6-111_245498.png,4,0.032111883,6,6
L2-68_28.png,0,0.028920412,2,2
L2-112_78.png,0,0.030670166,2,2
L5-180_02889.png,4,0.029757977,5,6
L4-74_6956.png,1,0.031391621,4,3
L4-93_9540.png,0,0.030551195,4,2
L6-189_789794.png,4,0.031085968,6,6
L3-68_274.png,0,0.028745174,3,2
L2-94_31.png,0,0.028185368,2,2
L6-71_070076.png,4,0.031187057,6,6
L3-1_784.png,0,0.030465364,3,2
L6-61_939858.png,4,0.032659054,6,6
L5-191_85132.png,4,0.029704332,5,6
L3-49_664.png,0,0.027835846,3,2
L3-24_404.png,0,0.029753208,3,2
L4-134_7726.png,1,0.030167103,4,3
L5-47_58345.png,1,0.028620481,5,3
L3-107_629.png,0,0.028025866,3,2
L4-127_6474.png,0,0.030085802,4,2
L4-137_5472.png,2,0.030325651,4,4
L3-31_427.png,0,0.032261133,3,2
L6-121_405146.png,4,0.028702259,6,6
L3-90_915.png,4,0.028442144,3,6
L3-53_248.png,2,0.028154373,3,4
L6-57_657208.png,4,0.030792236,6,6
L2-90_80.png,0,0.031859636,2,2
L3-69_066.png,0,0.031893015,3,2
L2-70_94.png,0,0.031106949,2,2
L5-90_96413.png,4,0.028584957,5,6
L5-49_31512.png,4,0.027861357,5,6
L3-105_843.png,1,0.029163599,3,3
L6-176_780176.png,4,0.030024767,6,6
L3-35_442.png,0,0.027756691,3,2
L2-181_56.png,0,0.029299498,2,2
L3-11_998.png,0,0.029473782,3,2
L2-111_91.png,0,0.02723527,2,2
L6-47_434345.png,0,0.028408766,6,2
L5-171_40723.png,4,0.026909828,5,6
L5-107_24840.png,2,0.028089285,5,4
L6-80_327390.png,4,0.029311657,6,6
L6-6_965012.png,1,0.030336618,6,3
L6-152_602798.png,4,0.030613899,6,6
L3-78_136.png,0,0.030990124,3,2
L4-107_7126.png,4,0.02987957,4,6
L3-65_791.png,0,0.031484604,3,2
